stage,chain,draw,diverging
transfer,2,369,False
transfer,2,370,False
transfer,2,371,False
transfer,2,372,False
transfer,2,373,False
transfer,2,374,False
transfer,2,375,False
transfer,2,376,False
transfer,2,377,False
transfer,2,378,False
transfer,2,379,False
transfer,2,380,False
transfer,2,381,False
transfer,2,382,False
transfer,2,383,False
transfer,2,384,False
transfer,2,385,False
transfer,2,386,False
transfer,2,387,False
transfer,2,388,False
transfer,2,389,False
transfer,2,390,False
transfer,2,391,False
transfer,2,392,False
transfer,2,393,False
transfer,2,394,False
transfer,2,395,False
transfer,2,396,False
transfer,2,397,False
transfer,2,398,False
transfer,2,399,False
transfer,2,400,False
transfer,2,401,False
transfer,2,402,False
transfer,2,403,False
transfer,2,404,False
transfer,2,405,False
transfer,2,406,False
transfer,2,407,False
transfer,2,408,False
transfer,2,409,False
transfer,2,410,False
transfer,2,411,False
transfer,2,412,False
transfer,2,413,False
transfer,2,414,False
transfer,2,415,False
transfer,2,416,False
transfer,2,417,False
transfer,2,418,False
transfer,2,419,False
transfer,2,420,False
transfer,2,421,False
transfer,2,422,False
transfer,2,423,False
transfer,2,424,False
transfer,2,425,False
transfer,2,426,False
transfer,2,427,False
transfer,2,428,False
transfer,2,429,False
transfer,2,430,False
transfer,2,431,False
transfer,2,432,False
transfer,2,433,False
transfer,2,434,False
transfer,2,435,False
transfer,2,436,False
transfer,2,437,False
transfer,2,438,False
transfer,2,439,False
transfer,2,440,False
transfer,2,441,False
transfer,2,442,False
transfer,2,443,False
transfer,2,444,False
transfer,2,445,False
transfer,2,446,False
transfer,2,447,False
transfer,2,448,False
transfer,2,449,False
transfer,2,450,False
transfer,2,451,False
transfer,2,452,False
transfer,2,453,False
transfer,2,454,False
transfer,2,455,False
transfer,2,456,False
transfer,2,457,False
transfer,2,458,False
transfer,2,459,False
transfer,2,460,False
transfer,2,461,False
transfer,2,462,False
transfer,2,463,False
transfer,2,464,False
transfer,2,465,False
transfer,2,466,False
transfer,2,467,False
transfer,2,468,False
transfer,2,469,False
transfer,2,470,False
transfer,2,471,False
transfer,2,472,False
transfer,2,473,False
transfer,2,474,False
transfer,2,475,False
transfer,2,476,False
transfer,2,477,False
transfer,2,478,False
transfer,2,479,False
transfer,2,480,False
transfer,2,481,False
transfer,2,482,False
transfer,2,483,False
transfer,2,484,False
transfer,2,485,False
transfer,2,486,False
transfer,2,487,False
transfer,2,488,False
transfer,2,489,False
transfer,2,490,False
transfer,2,491,False
transfer,2,492,False
transfer,2,493,False
transfer,2,494,False
transfer,2,495,False
transfer,2,496,False
transfer,2,497,False
transfer,2,498,False
transfer,2,499,False
transfer,2,500,False
transfer,2,501,False
transfer,2,502,False
transfer,2,503,False
transfer,2,504,False
transfer,2,505,False
transfer,2,506,False
transfer,2,507,False
transfer,2,508,False
transfer,2,509,False
transfer,2,510,False
transfer,2,511,False
transfer,2,512,False
transfer,2,513,False
transfer,2,514,False
transfer,2,515,False
transfer,2,516,False
transfer,2,517,False
transfer,2,518,False
transfer,2,519,False
transfer,2,520,False
transfer,2,521,False
transfer,2,522,False
transfer,2,523,False
transfer,2,524,False
transfer,2,525,False
transfer,2,526,False
transfer,2,527,False
transfer,2,528,False
transfer,2,529,False
transfer,2,530,False
transfer,2,531,False
transfer,2,532,False
transfer,2,533,False
transfer,2,534,False
transfer,2,535,False
transfer,2,536,False
transfer,2,537,False
transfer,2,538,False
transfer,2,539,False
transfer,2,540,False
transfer,2,541,False
transfer,2,542,False
transfer,2,543,False
transfer,2,544,False
transfer,2,545,False
transfer,2,546,False
transfer,2,547,False
transfer,2,548,False
transfer,2,549,False
transfer,2,550,False
transfer,2,551,False
transfer,2,552,False
transfer,2,553,False
transfer,2,554,False
transfer,2,555,False
transfer,2,556,False
transfer,2,557,False
transfer,2,558,False
transfer,2,559,False
transfer,2,560,False
transfer,2,561,False
transfer,2,562,False
transfer,2,563,False
transfer,2,564,False
transfer,2,565,False
transfer,2,566,False
transfer,2,567,False
transfer,2,568,False
transfer,2,569,False
transfer,2,570,False
transfer,2,571,False
transfer,2,572,False
transfer,2,573,False
transfer,2,574,False
transfer,2,575,False
transfer,2,576,False
transfer,2,577,False
transfer,2,578,False
transfer,2,579,False
transfer,2,580,False
transfer,2,581,False
transfer,2,582,False
transfer,2,583,False
transfer,2,584,False
transfer,2,585,False
transfer,2,586,False
transfer,2,587,False
transfer,2,588,False
transfer,2,589,False
transfer,2,590,False
transfer,2,591,False
transfer,2,592,False
transfer,2,593,False
transfer,2,594,False
transfer,2,595,False
transfer,2,596,False
transfer,2,597,False
transfer,2,598,False
transfer,2,599,False
transfer,2,600,False
transfer,2,601,False
transfer,2,602,False
transfer,2,603,False
transfer,2,604,False
transfer,2,605,False
transfer,2,606,False
transfer,2,607,False
transfer,2,608,False
transfer,2,609,False
transfer,2,610,False
transfer,2,611,False
transfer,2,612,False
transfer,2,613,False
transfer,2,614,False
transfer,2,615,False
transfer,2,616,False
transfer,2,617,False
transfer,2,618,False
transfer,2,619,False
transfer,2,620,False
transfer,2,621,False
transfer,2,622,False
transfer,2,623,False
transfer,2,624,False
transfer,2,625,False
transfer,2,626,False
transfer,2,627,False
transfer,2,628,False
transfer,2,629,False
transfer,2,630,False
transfer,2,631,False
transfer,2,632,False
transfer,2,633,False
transfer,2,634,False
transfer,2,635,False
transfer,2,636,False
transfer,2,637,False
transfer,2,638,False
transfer,2,639,False
transfer,2,640,False
transfer,2,641,False
transfer,2,642,False
transfer,2,643,False
transfer,2,644,False
transfer,2,645,False
transfer,2,646,False
transfer,2,647,False
transfer,2,648,False
transfer,2,649,False
transfer,2,650,False
transfer,2,651,False
transfer,2,652,False
transfer,2,653,False
transfer,2,654,False
transfer,2,655,False
transfer,2,656,False
transfer,2,657,False
transfer,2,658,False
transfer,2,659,False
transfer,2,660,False
transfer,2,661,False
transfer,2,662,False
transfer,2,663,False
transfer,2,664,False
transfer,2,665,False
transfer,2,666,False
transfer,2,667,False
transfer,2,668,False
transfer,2,669,False
transfer,2,670,False
transfer,2,671,False
transfer,2,672,False
transfer,2,673,False
transfer,2,674,False
transfer,2,675,False
transfer,2,676,False
transfer,2,677,False
transfer,2,678,False
transfer,2,679,False
transfer,2,680,False
transfer,2,681,False
transfer,2,682,False
transfer,2,683,False
transfer,2,684,False
transfer,2,685,False
transfer,2,686,False
transfer,2,687,False
transfer,2,688,False
transfer,2,689,False
transfer,2,690,False
transfer,2,691,False
transfer,2,692,False
transfer,2,693,False
transfer,2,694,False
transfer,2,695,False
transfer,2,696,False
transfer,2,697,False
transfer,2,698,False
transfer,2,699,False
transfer,2,700,False
transfer,2,701,False
transfer,2,702,False
transfer,2,703,False
transfer,2,704,False
transfer,2,705,False
transfer,2,706,False
transfer,2,707,False
transfer,2,708,False
transfer,2,709,False
transfer,2,710,False
transfer,2,711,False
transfer,2,712,False
transfer,2,713,False
transfer,2,714,False
transfer,2,715,False
transfer,2,716,False
transfer,2,717,False
transfer,2,718,False
transfer,2,719,False
transfer,2,720,False
transfer,2,721,False
transfer,2,722,False
transfer,2,723,False
transfer,2,724,False
transfer,2,725,False
transfer,2,726,False
transfer,2,727,False
transfer,2,728,False
transfer,2,729,False
transfer,2,730,False
transfer,2,731,False
transfer,2,732,False
transfer,2,733,False
transfer,2,734,False
transfer,2,735,False
transfer,2,736,False
transfer,2,737,False
transfer,2,738,False
transfer,2,739,False
transfer,2,740,False
transfer,2,741,False
transfer,2,742,False
transfer,2,743,False
transfer,2,744,False
transfer,2,745,False
transfer,2,746,False
transfer,2,747,False
transfer,2,748,False
transfer,2,749,False
transfer,2,750,False
transfer,2,751,False
transfer,2,752,False
transfer,2,753,False
transfer,2,754,False
transfer,2,755,False
transfer,2,756,False
transfer,2,757,False
transfer,2,758,False
transfer,2,759,False
transfer,2,760,False
transfer,2,761,False
transfer,2,762,False
transfer,2,763,False
transfer,2,764,False
transfer,2,765,False
transfer,2,766,False
transfer,2,767,False
transfer,2,768,False
transfer,2,769,False
transfer,2,770,False
transfer,2,771,False
transfer,2,772,False
transfer,2,773,False
transfer,2,774,False
transfer,2,775,False
transfer,2,776,False
transfer,2,777,False
transfer,2,778,False
transfer,2,779,False
transfer,2,780,False
transfer,2,781,False
transfer,2,782,False
transfer,2,783,False
transfer,2,784,False
transfer,2,785,False
transfer,2,786,False
transfer,2,787,False
transfer,2,788,False
transfer,2,789,False
transfer,2,790,False
transfer,2,791,False
transfer,2,792,False
transfer,2,793,False
transfer,2,794,False
transfer,2,795,False
transfer,2,796,False
transfer,2,797,False
transfer,2,798,False
transfer,2,799,False
transfer,2,800,False
transfer,2,801,False
transfer,2,802,False
transfer,2,803,False
transfer,2,804,False
transfer,2,805,False
transfer,2,806,False
transfer,2,807,False
transfer,2,808,False
transfer,2,809,False
transfer,2,810,False
transfer,2,811,False
transfer,2,812,False
transfer,2,813,False
transfer,2,814,False
transfer,2,815,False
transfer,2,816,False
transfer,2,817,False
transfer,2,818,False
transfer,2,819,False
transfer,2,820,False
transfer,2,821,False
transfer,2,822,False
transfer,2,823,False
transfer,2,824,False
transfer,2,825,False
transfer,2,826,False
transfer,2,827,False
transfer,2,828,False
transfer,2,829,False
transfer,2,830,False
transfer,2,831,False
transfer,2,832,False
transfer,2,833,False
transfer,2,834,False
transfer,2,835,False
transfer,2,836,False
transfer,2,837,False
transfer,2,838,False
transfer,2,839,False
transfer,2,840,False
transfer,2,841,False
transfer,2,842,False
transfer,2,843,False
transfer,2,844,False
transfer,2,845,False
transfer,2,846,False
transfer,2,847,False
transfer,2,848,False
transfer,2,849,False
transfer,2,850,False
transfer,2,851,False
transfer,2,852,False
transfer,2,853,False
transfer,2,854,False
transfer,2,855,False
transfer,2,856,False
transfer,2,857,False
transfer,2,858,False
transfer,2,859,False
transfer,2,860,False
transfer,2,861,False
transfer,2,862,False
transfer,2,863,False
transfer,2,864,False
transfer,2,865,False
transfer,2,866,False
transfer,2,867,False
transfer,2,868,False
transfer,2,869,False
transfer,2,870,False
transfer,2,871,False
transfer,2,872,False
transfer,2,873,False
transfer,2,874,False
transfer,2,875,False
transfer,2,876,False
transfer,2,877,False
transfer,2,878,False
transfer,2,879,False
transfer,2,880,False
transfer,2,881,False
transfer,2,882,False
transfer,2,883,False
transfer,2,884,False
transfer,2,885,False
transfer,2,886,False
transfer,2,887,False
transfer,2,888,False
transfer,2,889,False
transfer,2,890,False
transfer,2,891,False
transfer,2,892,False
transfer,2,893,False
transfer,2,894,False
transfer,2,895,False
transfer,2,896,False
transfer,2,897,False
transfer,2,898,False
transfer,2,899,False
transfer,2,900,False
transfer,2,901,False
transfer,2,902,False
transfer,2,903,False
transfer,2,904,False
transfer,2,905,False
transfer,2,906,False
transfer,2,907,False
transfer,2,908,False
transfer,2,909,False
transfer,2,910,False
transfer,2,911,False
transfer,2,912,False
transfer,2,913,False
transfer,2,914,False
transfer,2,915,False
transfer,2,916,False
transfer,2,917,False
transfer,2,918,False
transfer,2,919,False
transfer,2,920,False
transfer,2,921,False
transfer,2,922,False
transfer,2,923,False
transfer,2,924,False
transfer,2,925,False
transfer,2,926,False
transfer,2,927,False
transfer,2,928,False
transfer,2,929,False
transfer,2,930,False
transfer,2,931,False
transfer,2,932,False
transfer,2,933,False
transfer,2,934,False
transfer,2,935,False
transfer,2,936,False
transfer,2,937,False
transfer,2,938,False
transfer,2,939,False
transfer,2,940,False
transfer,2,941,False
transfer,2,942,False
transfer,2,943,False
transfer,2,944,False
transfer,2,945,False
transfer,2,946,False
transfer,2,947,False
transfer,2,948,False
transfer,2,949,False
transfer,2,950,False
transfer,2,951,False
transfer,2,952,False
transfer,2,953,False
transfer,2,954,False
transfer,2,955,False
transfer,2,956,False
transfer,2,957,False
transfer,2,958,False
transfer,2,959,False
transfer,2,960,False
transfer,2,961,False
transfer,2,962,False
transfer,2,963,False
transfer,2,964,False
transfer,2,965,False
transfer,2,966,False
transfer,2,967,False
transfer,2,968,False
transfer,2,969,False
transfer,2,970,False
transfer,2,971,False
transfer,2,972,False
transfer,2,973,False
transfer,2,974,False
transfer,2,975,False
transfer,2,976,False
transfer,2,977,False
transfer,2,978,False
transfer,2,979,False
transfer,2,980,False
transfer,2,981,False
transfer,2,982,False
transfer,2,983,False
transfer,2,984,False
transfer,2,985,False
transfer,2,986,False
transfer,2,987,False
transfer,2,988,False
transfer,2,989,False
transfer,2,990,False
transfer,2,991,False
transfer,2,992,False
transfer,2,993,False
transfer,2,994,False
transfer,2,995,False
transfer,2,996,False
transfer,2,997,False
transfer,2,998,False
transfer,2,999,False
transfer,2,1000,False
transfer,2,1001,False
transfer,2,1002,False
transfer,2,1003,False
transfer,2,1004,False
transfer,2,1005,False
transfer,2,1006,False
transfer,2,1007,False
transfer,2,1008,False
transfer,2,1009,False
transfer,2,1010,False
transfer,2,1011,False
transfer,2,1012,False
transfer,2,1013,False
transfer,2,1014,False
transfer,2,1015,False
transfer,2,1016,False
transfer,2,1017,False
transfer,2,1018,False
transfer,2,1019,False
transfer,2,1020,False
transfer,2,1021,False
transfer,2,1022,False
transfer,2,1023,False
transfer,2,1024,False
transfer,2,1025,False
transfer,2,1026,False
transfer,2,1027,False
transfer,2,1028,False
transfer,2,1029,False
transfer,2,1030,False
transfer,2,1031,False
transfer,2,1032,False
transfer,2,1033,False
transfer,2,1034,False
transfer,2,1035,False
transfer,2,1036,False
transfer,2,1037,False
transfer,2,1038,False
transfer,2,1039,False
transfer,2,1040,False
transfer,2,1041,False
transfer,2,1042,False
transfer,2,1043,False
transfer,2,1044,False
transfer,2,1045,False
transfer,2,1046,False
transfer,2,1047,False
transfer,2,1048,False
transfer,2,1049,False
transfer,2,1050,False
transfer,2,1051,False
transfer,2,1052,False
transfer,2,1053,False
transfer,2,1054,False
transfer,2,1055,False
transfer,2,1056,False
transfer,2,1057,False
transfer,2,1058,False
transfer,2,1059,False
transfer,2,1060,False
transfer,2,1061,False
transfer,2,1062,False
transfer,2,1063,False
transfer,2,1064,False
transfer,2,1065,False
transfer,2,1066,False
transfer,2,1067,False
transfer,2,1068,False
transfer,2,1069,False
transfer,2,1070,False
transfer,2,1071,False
transfer,2,1072,False
transfer,2,1073,False
transfer,2,1074,False
transfer,2,1075,False
transfer,2,1076,False
transfer,2,1077,False
transfer,2,1078,False
transfer,2,1079,False
transfer,2,1080,False
transfer,2,1081,False
transfer,2,1082,False
transfer,2,1083,False
transfer,2,1084,False
transfer,2,1085,False
transfer,2,1086,False
transfer,2,1087,False
transfer,2,1088,False
transfer,2,1089,False
transfer,2,1090,False
transfer,2,1091,False
transfer,2,1092,False
transfer,2,1093,False
transfer,2,1094,False
transfer,2,1095,False
transfer,2,1096,False
transfer,2,1097,False
transfer,2,1098,False
transfer,2,1099,False
transfer,2,1100,False
transfer,2,1101,False
transfer,2,1102,False
transfer,2,1103,False
transfer,2,1104,False
transfer,2,1105,False
transfer,2,1106,False
transfer,2,1107,False
transfer,2,1108,False
transfer,2,1109,False
transfer,2,1110,False
transfer,2,1111,False
transfer,2,1112,False
transfer,2,1113,False
transfer,2,1114,False
transfer,2,1115,False
transfer,2,1116,False
transfer,2,1117,False
transfer,2,1118,False
transfer,2,1119,False
transfer,2,1120,False
transfer,2,1121,False
transfer,2,1122,False
transfer,2,1123,False
transfer,2,1124,False
transfer,2,1125,False
transfer,2,1126,False
transfer,2,1127,False
transfer,2,1128,False
transfer,2,1129,False
transfer,2,1130,False
transfer,2,1131,False
transfer,2,1132,False
transfer,2,1133,False
transfer,2,1134,False
transfer,2,1135,False
transfer,2,1136,False
transfer,2,1137,False
transfer,2,1138,False
transfer,2,1139,False
transfer,2,1140,False
transfer,2,1141,False
transfer,2,1142,False
transfer,2,1143,False
transfer,2,1144,False
transfer,2,1145,False
transfer,2,1146,False
transfer,2,1147,False
transfer,2,1148,False
transfer,2,1149,False
transfer,2,1150,False
transfer,2,1151,False
transfer,2,1152,False
transfer,2,1153,False
transfer,2,1154,False
transfer,2,1155,False
transfer,2,1156,False
transfer,2,1157,False
transfer,2,1158,False
transfer,2,1159,False
transfer,2,1160,False
transfer,2,1161,False
transfer,2,1162,False
transfer,2,1163,False
transfer,2,1164,False
transfer,2,1165,False
transfer,2,1166,False
transfer,2,1167,False
transfer,2,1168,False
transfer,2,1169,False
transfer,2,1170,False
transfer,2,1171,False
transfer,2,1172,False
transfer,2,1173,False
transfer,2,1174,False
transfer,2,1175,False
transfer,2,1176,False
transfer,2,1177,False
transfer,2,1178,False
transfer,2,1179,False
transfer,2,1180,False
transfer,2,1181,False
transfer,2,1182,False
transfer,2,1183,False
transfer,2,1184,False
transfer,2,1185,False
transfer,2,1186,False
transfer,2,1187,False
transfer,2,1188,False
transfer,2,1189,False
transfer,2,1190,False
transfer,2,1191,False
transfer,2,1192,False
transfer,2,1193,False
transfer,2,1194,False
transfer,2,1195,False
transfer,2,1196,False
transfer,2,1197,False
transfer,2,1198,False
transfer,2,1199,False
transfer,2,1200,False
transfer,2,1201,False
transfer,2,1202,False
transfer,2,1203,False
transfer,2,1204,False
transfer,2,1205,False
transfer,2,1206,False
transfer,2,1207,False
transfer,2,1208,False
transfer,2,1209,False
transfer,2,1210,False
transfer,2,1211,False
transfer,2,1212,False
transfer,2,1213,False
transfer,2,1214,False
transfer,2,1215,False
transfer,2,1216,False
transfer,2,1217,False
transfer,2,1218,False
transfer,2,1219,False
transfer,2,1220,False
transfer,2,1221,False
transfer,2,1222,False
transfer,2,1223,False
transfer,2,1224,False
transfer,2,1225,False
transfer,2,1226,False
transfer,2,1227,False
transfer,2,1228,False
transfer,2,1229,False
transfer,2,1230,False
transfer,2,1231,False
transfer,2,1232,False
transfer,2,1233,False
transfer,2,1234,False
transfer,2,1235,False
transfer,2,1236,False
transfer,2,1237,False
transfer,2,1238,False
transfer,2,1239,False
transfer,2,1240,False
transfer,2,1241,False
transfer,2,1242,False
transfer,2,1243,False
transfer,2,1244,False
transfer,2,1245,False
transfer,2,1246,False
transfer,2,1247,False
transfer,2,1248,False
transfer,2,1249,False
transfer,2,1250,False
transfer,2,1251,False
transfer,2,1252,False
transfer,2,1253,False
transfer,2,1254,False
transfer,2,1255,False
transfer,2,1256,False
transfer,2,1257,False
transfer,2,1258,False
transfer,2,1259,False
transfer,2,1260,False
transfer,2,1261,False
transfer,2,1262,False
transfer,2,1263,False
transfer,2,1264,False
transfer,2,1265,False
transfer,2,1266,False
transfer,2,1267,False
transfer,2,1268,False
transfer,2,1269,False
transfer,2,1270,False
transfer,2,1271,False
transfer,2,1272,False
transfer,2,1273,False
transfer,2,1274,False
transfer,2,1275,False
transfer,2,1276,False
transfer,2,1277,False
transfer,2,1278,False
transfer,2,1279,False
transfer,2,1280,False
transfer,2,1281,False
transfer,2,1282,False
transfer,2,1283,False
transfer,2,1284,False
transfer,2,1285,False
transfer,2,1286,False
transfer,2,1287,False
transfer,2,1288,False
transfer,2,1289,False
transfer,2,1290,False
transfer,2,1291,False
transfer,2,1292,False
transfer,2,1293,False
transfer,2,1294,False
transfer,2,1295,False
transfer,2,1296,False
transfer,2,1297,False
transfer,2,1298,False
transfer,2,1299,False
transfer,2,1300,False
transfer,2,1301,False
transfer,2,1302,False
transfer,2,1303,False
transfer,2,1304,False
transfer,2,1305,False
transfer,2,1306,False
transfer,2,1307,False
transfer,2,1308,False
transfer,2,1309,False
transfer,2,1310,False
transfer,2,1311,False
transfer,2,1312,False
transfer,2,1313,False
transfer,2,1314,False
transfer,2,1315,False
transfer,2,1316,False
transfer,2,1317,False
transfer,2,1318,False
transfer,2,1319,False
transfer,2,1320,False
transfer,2,1321,False
transfer,2,1322,False
transfer,2,1323,False
transfer,2,1324,False
transfer,2,1325,False
transfer,2,1326,False
transfer,2,1327,False
transfer,2,1328,False
transfer,2,1329,False
transfer,2,1330,False
transfer,2,1331,False
transfer,2,1332,False
transfer,2,1333,False
transfer,2,1334,False
transfer,2,1335,False
transfer,2,1336,False
transfer,2,1337,False
transfer,2,1338,False
transfer,2,1339,False
transfer,2,1340,False
transfer,2,1341,False
transfer,2,1342,False
transfer,2,1343,False
transfer,2,1344,False
transfer,2,1345,False
transfer,2,1346,False
transfer,2,1347,False
transfer,2,1348,False
transfer,2,1349,False
transfer,2,1350,False
transfer,2,1351,False
transfer,2,1352,False
transfer,2,1353,False
transfer,2,1354,False
transfer,2,1355,False
transfer,2,1356,False
transfer,2,1357,False
transfer,2,1358,False
transfer,2,1359,False
transfer,2,1360,False
transfer,2,1361,False
transfer,2,1362,False
transfer,2,1363,False
transfer,2,1364,False
transfer,2,1365,False
transfer,2,1366,False
transfer,2,1367,False
transfer,2,1368,False
transfer,2,1369,False
transfer,2,1370,False
transfer,2,1371,False
transfer,2,1372,False
transfer,2,1373,False
transfer,2,1374,False
transfer,2,1375,False
transfer,2,1376,False
transfer,2,1377,False
transfer,2,1378,False
transfer,2,1379,False
transfer,2,1380,False
transfer,2,1381,False
transfer,2,1382,False
transfer,2,1383,False
transfer,2,1384,False
transfer,2,1385,False
transfer,2,1386,False
transfer,2,1387,False
transfer,2,1388,False
transfer,2,1389,False
transfer,2,1390,False
transfer,2,1391,False
transfer,2,1392,False
transfer,2,1393,False
transfer,2,1394,False
transfer,2,1395,False
transfer,2,1396,False
transfer,2,1397,False
transfer,2,1398,False
transfer,2,1399,False
transfer,2,1400,False
transfer,2,1401,False
transfer,2,1402,False
transfer,2,1403,False
transfer,2,1404,False
transfer,2,1405,False
transfer,2,1406,False
transfer,2,1407,False
transfer,2,1408,False
transfer,2,1409,False
transfer,2,1410,False
transfer,2,1411,False
transfer,2,1412,False
transfer,2,1413,False
transfer,2,1414,False
transfer,2,1415,False
transfer,2,1416,False
transfer,2,1417,False
transfer,2,1418,False
transfer,2,1419,False
transfer,2,1420,False
transfer,2,1421,False
transfer,2,1422,False
transfer,2,1423,False
transfer,2,1424,False
transfer,2,1425,False
transfer,2,1426,False
transfer,2,1427,False
transfer,2,1428,False
transfer,2,1429,False
transfer,2,1430,False
transfer,2,1431,False
transfer,2,1432,False
transfer,2,1433,False
transfer,2,1434,False
transfer,2,1435,False
transfer,2,1436,False
transfer,2,1437,False
transfer,2,1438,False
transfer,2,1439,False
transfer,2,1440,False
transfer,2,1441,False
transfer,2,1442,False
transfer,2,1443,False
transfer,2,1444,False
transfer,2,1445,False
transfer,2,1446,False
transfer,2,1447,False
transfer,2,1448,False
transfer,2,1449,False
transfer,2,1450,False
transfer,2,1451,False
transfer,2,1452,False
transfer,2,1453,False
transfer,2,1454,False
transfer,2,1455,False
transfer,2,1456,False
transfer,2,1457,False
transfer,2,1458,False
transfer,2,1459,False
transfer,2,1460,False
transfer,2,1461,False
transfer,2,1462,False
transfer,2,1463,False
transfer,2,1464,False
transfer,2,1465,False
transfer,2,1466,False
transfer,2,1467,False
transfer,2,1468,False
transfer,2,1469,False
transfer,2,1470,False
transfer,2,1471,False
transfer,2,1472,False
transfer,2,1473,False
transfer,2,1474,False
transfer,2,1475,False
transfer,2,1476,False
transfer,2,1477,False
transfer,2,1478,False
transfer,2,1479,False
transfer,2,1480,False
transfer,2,1481,False
transfer,2,1482,False
transfer,2,1483,False
transfer,2,1484,False
transfer,2,1485,False
transfer,2,1486,False
transfer,2,1487,False
transfer,2,1488,False
transfer,2,1489,False
transfer,2,1490,False
transfer,2,1491,False
transfer,2,1492,False
transfer,2,1493,False
transfer,2,1494,False
transfer,2,1495,False
transfer,2,1496,False
transfer,2,1497,False
transfer,2,1498,False
transfer,2,1499,False
transfer,3,0,False
transfer,3,1,False
transfer,3,2,False
transfer,3,3,False
transfer,3,4,False
transfer,3,5,False
transfer,3,6,False
transfer,3,7,False
transfer,3,8,False
transfer,3,9,False
transfer,3,10,False
transfer,3,11,False
transfer,3,12,False
transfer,3,13,False
transfer,3,14,False
transfer,3,15,False
transfer,3,16,False
transfer,3,17,False
transfer,3,18,False
transfer,3,19,False
transfer,3,20,False
transfer,3,21,False
transfer,3,22,False
transfer,3,23,False
transfer,3,24,False
transfer,3,25,False
transfer,3,26,False
transfer,3,27,False
transfer,3,28,False
transfer,3,29,False
transfer,3,30,False
transfer,3,31,False
transfer,3,32,False
transfer,3,33,False
transfer,3,34,False
transfer,3,35,False
transfer,3,36,False
transfer,3,37,False
transfer,3,38,False
transfer,3,39,False
transfer,3,40,False
transfer,3,41,False
transfer,3,42,False
transfer,3,43,False
transfer,3,44,False
transfer,3,45,False
transfer,3,46,False
transfer,3,47,False
transfer,3,48,False
transfer,3,49,False
transfer,3,50,False
transfer,3,51,False
transfer,3,52,False
transfer,3,53,False
transfer,3,54,False
transfer,3,55,False
transfer,3,56,False
transfer,3,57,False
transfer,3,58,False
transfer,3,59,False
transfer,3,60,False
transfer,3,61,False
transfer,3,62,False
transfer,3,63,False
transfer,3,64,False
transfer,3,65,False
transfer,3,66,False
transfer,3,67,False
transfer,3,68,False
transfer,3,69,False
transfer,3,70,False
transfer,3,71,False
transfer,3,72,False
transfer,3,73,False
transfer,3,74,False
transfer,3,75,False
transfer,3,76,False
transfer,3,77,False
transfer,3,78,False
transfer,3,79,False
transfer,3,80,False
transfer,3,81,False
transfer,3,82,False
transfer,3,83,False
transfer,3,84,False
transfer,3,85,False
transfer,3,86,False
transfer,3,87,False
transfer,3,88,False
transfer,3,89,False
transfer,3,90,False
transfer,3,91,False
transfer,3,92,False
transfer,3,93,False
transfer,3,94,False
transfer,3,95,False
transfer,3,96,False
transfer,3,97,False
transfer,3,98,False
transfer,3,99,False
transfer,3,100,False
transfer,3,101,False
transfer,3,102,False
transfer,3,103,False
transfer,3,104,False
transfer,3,105,False
transfer,3,106,False
transfer,3,107,False
transfer,3,108,False
transfer,3,109,False
transfer,3,110,False
transfer,3,111,False
transfer,3,112,False
transfer,3,113,False
transfer,3,114,False
transfer,3,115,False
transfer,3,116,False
transfer,3,117,False
transfer,3,118,False
transfer,3,119,False
transfer,3,120,False
transfer,3,121,False
transfer,3,122,False
transfer,3,123,False
transfer,3,124,False
transfer,3,125,False
transfer,3,126,False
transfer,3,127,False
transfer,3,128,False
transfer,3,129,False
transfer,3,130,False
transfer,3,131,False
transfer,3,132,False
transfer,3,133,False
transfer,3,134,False
transfer,3,135,False
transfer,3,136,False
transfer,3,137,False
transfer,3,138,False
transfer,3,139,False
transfer,3,140,False
transfer,3,141,False
transfer,3,142,False
transfer,3,143,False
transfer,3,144,False
transfer,3,145,False
transfer,3,146,False
transfer,3,147,False
transfer,3,148,False
transfer,3,149,False
transfer,3,150,False
transfer,3,151,False
transfer,3,152,False
transfer,3,153,False
transfer,3,154,False
transfer,3,155,False
transfer,3,156,False
transfer,3,157,False
transfer,3,158,False
transfer,3,159,False
transfer,3,160,False
transfer,3,161,False
transfer,3,162,False
transfer,3,163,False
transfer,3,164,False
transfer,3,165,False
transfer,3,166,False
transfer,3,167,False
transfer,3,168,False
transfer,3,169,False
transfer,3,170,False
transfer,3,171,False
transfer,3,172,False
transfer,3,173,False
transfer,3,174,False
transfer,3,175,False
transfer,3,176,False
transfer,3,177,False
transfer,3,178,False
transfer,3,179,False
transfer,3,180,False
transfer,3,181,False
transfer,3,182,False
transfer,3,183,False
transfer,3,184,False
transfer,3,185,False
transfer,3,186,False
transfer,3,187,False
transfer,3,188,False
transfer,3,189,False
transfer,3,190,False
transfer,3,191,False
transfer,3,192,False
transfer,3,193,False
transfer,3,194,False
transfer,3,195,False
transfer,3,196,False
transfer,3,197,False
transfer,3,198,False
transfer,3,199,False
transfer,3,200,False
transfer,3,201,False
transfer,3,202,False
transfer,3,203,False
transfer,3,204,False
transfer,3,205,False
transfer,3,206,False
transfer,3,207,False
transfer,3,208,False
transfer,3,209,False
transfer,3,210,False
transfer,3,211,False
transfer,3,212,False
transfer,3,213,False
transfer,3,214,False
transfer,3,215,False
transfer,3,216,False
